transaction_id,transaction_date,sender_id,receiver_id,origin_country,destination_country,sender_bank,receiver_bank,currency,amount_usd,transaction_type,customer_segment,purpose_code,risk_rating,corridor,country_pair,transaction_day,transaction_week,transaction_month,log_amount_usd,risk_rating_num,entity_baseline_count,entity_baseline_median,entity_baseline_mad,peer_baseline_count,peer_baseline_median,peer_baseline_mad,entity_baseline_z,peer_baseline_z,baseline_score,rolling_median_amount,rolling_mean_amount,rolling_std_amount,rolling_txn_count,rolling_total_amount,rolling_amount_ratio,rolling_z,rolling_score,daily_amount_ratio,daily_count_ratio,daily_change_score,weekly_amount_ratio,weekly_count_ratio,weekly_change_score,monthly_amount_ratio,monthly_count_ratio,monthly_change_score,change_score,risk_context_score,anomaly_score,severity,is_alert,reason_codes,recommended_action
TXN001273,2025-06-13,CUST_A106,RCV_B202,USA,ZAF,Continental Finance,Harbor Bank,USD,15661.55,Trade Finance,SME,Intercompany Transfer,Medium,USA->ZAF,USA->ZAF,2025-06-13,2025-06-09,2025-06-01,9.659027791537616,1,38,14427.685,4778.639999999999,71,14268.54,4991.700000000001,0.17415874443356266,0.18822950998657745,1.74,14427.685,16596.472666666665,9244.822242902575,30.0,497894.18,1.0855206500557781,0.1011293286233192,1.26,3.1209544240669933,2.0,42.42,0.512683348644138,0.6666666666666666,0.0,1.3068900874209768,2.25,25.0,42.42,30.0,13.97,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000206,2025-01-26,CUST_A105,RCV_B203,USA,DEU,Atlantic Bank,Harbor Bank,USD,69957.21,ACH,Corporate,Intercompany Transfer,Medium,USA->DEU,USA->DEU,2025-01-26,2025-01-20,2025-01-01,11.15565334275604,1,40,70286.755,19976.039999999997,82,77605.565,23316.455,0.011127235553192668,0.221252134919309,1.88,49620.9,67368.37875,42339.87705680646,8.0,538947.03,1.409833558037037,0.06114404268407833,5.85,3.138889640333432,2.0,42.78,0.8810452141344753,2.0,20.0,1.0,1.0,0.0,42.78,20.0,13.97,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000217,2025-01-28,CUST_A103,RCV_B204,USA,ZAF,Atlantic Bank,Atlantic Bank,USD,72088.79,Wire,NBFI,Intercompany Transfer,High,USA->ZAF,USA->ZAF,2025-01-28,2025-01-27,2025-01-01,11.185667704368996,2,45,116259.92,40232.67999999999,45,116259.92,40232.67999999999,0.7405280280856261,0.7405280280856261,7.41,206776.63,203481.4675,91887.68885776466,8.0,1627851.74,0.3486312258788626,1.4299268937255145,17.87,0.27000338624162645,1.0,0.0,0.6685860673997699,1.0,0.0,1.0,1.0,0.0,0.0,40.0,13.95,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN001233,2025-06-08,CUST_A101,RCV_B205,GBR,USA,Harbor Bank,Continental Finance,USD,122718.17,ACH,Corporate,Services,Medium,GBR->USA,GBR->USA,2025-06-08,2025-06-02,2025-06-01,11.717653853214456,1,42,72474.635,21406.610000000004,65,82919.45,23180.18,1.5831214917962255,1.1580685154299923,15.83,71885.11499999999,82088.85166666665,43589.617336171774,30.0,2462665.55,1.7071429878076987,0.9320870614667705,11.65,1.4740606338820816,1.0,9.48,1.4740606338820816,1.0,9.48,0.965082656874097,0.8333333333333334,0.0,9.48,20.0,13.93,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000387,2025-02-17,CUST_A102,RCV_B204,USA,DEU,Mercury Trust,Harbor Bank,USD,12495.36,Wire,SME,Services,Low,USA->DEU,USA->DEU,2025-02-17,2025-02-17,2025-02-01,9.43319268088344,0,40,17473.445,5031.5650000000005,83,17241.39,5163.17,0.6673308071146847,0.6200061657857477,6.67,15666.02,16888.58111111111,4579.799009477368,9.0,151997.23,0.7976090928008518,0.9592606797852578,11.99,0.8075375757509172,1.0,0.0,2.780751624884237,3.0,40.0,1.7364866762805848,1.8,16.0,40.0,0.0,13.93,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN001346,2025-06-22,CUST_A106,RCV_B206,USA,GBR,Mercury Trust,Continental Finance,USD,8130.06,Remittance,SME,Family Support,Medium,USA->GBR,USA->GBR,2025-06-22,2025-06-16,2025-06-01,9.003446575346766,1,39,15583.46,6544.15,82,15810.93,6287.589999999999,0.7682156276980202,0.823963842267069,7.68,16841.17,16972.416666666668,7887.434977757697,30.0,509172.5,0.48274912016207905,1.1210687240657853,14.01,0.6589685329327565,2.0,20.0,0.9349218363149983,2.0,20.0,0.719461515499468,1.3333333333333333,6.67,20.0,20.0,13.89,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000185,2025-01-24,CUST_A106,RCV_B206,USA,ARE,Atlantic Bank,Atlantic Bank,USD,8554.65,Wire,SME,Intercompany Transfer,Medium,USA->ARE,USA->ARE,2025-01-24,2025-01-20,2025-01-01,9.054347162399711,1,57,14384.35,5064.83,96,14598.11,5405.365000000001,0.7763602430881196,0.7541236845245418,7.76,11026.32,12271.001428571428,5306.855911902824,7.0,85897.01,0.775839083211806,0.7002925065736135,8.75,0.7114290704056683,1.0,0.0,2.38423080697393,1.5,27.68,1.0,1.0,0.0,27.68,20.0,13.88,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001189,2025-06-03,CUST_A104,RCV_B204,USA,ARE,Harbor Bank,Mercury Trust,USD,2768.28,Wire,Retail,Family Support,Low,USA->ARE,USA->ARE,2025-06-03,2025-06-02,2025-06-01,7.926342637596465,0,26,2095.13,479.475,26,2095.13,479.475,0.9469517180249232,0.9469517180249232,9.47,2095.13,2650.0204545454544,1603.749241001669,22.0,58300.45,1.3212927121467404,0.07373942411388659,4.59,1.2333780357946422,1.0,4.67,3.294833883223623,3.0,45.9,1.5347265767042606,1.6666666666666667,13.33,45.9,0.0,13.87,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000307,2025-02-07,CUST_A103,RCV_B205,USA,ARE,Atlantic Bank,Mercury Trust,USD,46143.16,Wire,NBFI,Services,High,USA->ARE,USA->ARE,2025-02-07,2025-02-03,2025-02-01,10.73952568804499,2,37,139744.96,65100.249999999985,37,139744.96,65100.249999999985,0.9698029439211064,0.9698029439211064,9.7,108137.91,154125.67,111066.09095843593,5.0,770628.3500000001,0.42670660085810797,0.9722365221299641,12.15,0.9271594715593117,1.0,0.0,0.9271594715593117,1.0,0.0,0.7802632098858028,1.2,4.0,4.0,40.0,13.84,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000482,2025-03-01,CUST_A105,RCV_B206,USA,ARE,Atlantic Bank,Mercury Trust,USD,85401.59,Remittance,Corporate,Intercompany Transfer,Medium,USA->ARE,USA->ARE,2025-03-01,2025-02-24,2025-03-01,11.355131707185633,1,41,72133.68,27118.190000000002,79,66879.51,22863.639999999992,0.3300074708157145,0.546419684704623,4.64,51394.8,68363.19733333333,31898.80508235932,15.0,1025447.96,1.6616776405395097,0.5341389002715102,9.45,2.084377394152088,1.0,21.69,2.084377394152088,1.0,21.69,2.5920364274440386,1.375,31.84,31.84,20.0,13.83,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN001024,2025-05-09,CUST_A106,RCV_B206,USA,ZAF,Continental Finance,Harbor Bank,USD,26027.87,Remittance,SME,Capital Goods,Medium,USA->ZAF,USA->ZAF,2025-05-09,2025-05-05,2025-05-01,10.166961585597978,1,38,14427.685,4778.639999999999,71,14268.54,4991.700000000001,1.6373538878216398,1.5889713093735596,16.37,14244.22,15819.269199999999,7528.719601940781,25.0,395481.73,1.82725835461682,1.3559544437500886,16.95,0.5668691344225749,0.5,0.0,0.22770282760418037,0.16666666666666666,0.0,0.47277415567042685,0.3333333333333333,0.0,0.0,20.0,13.81,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000679,2025-03-26,CUST_A104,RCV_B204,USA,GBR,Continental Finance,Mercury Trust,USD,1846.88,Remittance,Retail,Family Support,Low,USA->GBR,USA->GBR,2025-03-26,2025-03-24,2025-03-01,7.5217943150283215,0,42,2053.435,616.8649999999999,42,2053.435,616.8649999999999,0.22585386997154955,0.22585386997154955,2.26,2196.995,2366.2905,841.9084148318924,20.0,47325.81,0.8406391457422526,0.6169441840104579,7.71,0.3883018312553877,0.5,0.0,2.3447296873152976,2.5,30.0,3.551947363103657,3.6666666666666665,53.33,53.33,0.0,13.77,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000581,2025-03-14,CUST_A101,RCV_B204,USA,GBR,Mercury Trust,Atlantic Bank,USD,45521.2,ACH,Corporate,Capital Goods,Medium,USA->GBR,USA->GBR,2025-03-14,2025-03-10,2025-03-01,10.725955398036554,1,35,77002.83,20187.14,81,72205.72,23973.0,1.0518755720225847,0.7507908371918409,10.52,72478.58,72843.53846153847,33348.90985685643,13.0,946966.0,0.6280641811691122,0.819287304407076,10.24,0.7371996318633509,1.0,0.0,0.9245336048584938,2.0,20.0,1.6745558281892472,1.75,15.0,20.0,20.0,13.75,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000472,2025-02-28,CUST_A103,RCV_B202,GBR,USA,Mercury Trust,Mercury Trust,USD,86129.65,ACH,NBFI,Capital Goods,High,GBR->USA,GBR->USA,2025-02-28,2025-02-24,2025-02-01,11.363620608486427,2,36,112748.845,28820.535000000003,36,112748.845,28820.535000000003,0.6229810455461705,0.6229810455461705,6.23,108877.04,114702.24692307692,42608.23666552267,13.0,1491129.21,0.7910726632538871,0.6705885800291057,8.38,0.5891561044974142,1.0,0.0,1.6231316770717021,1.3333333333333333,12.46,1.7605513244647428,1.3333333333333333,15.21,15.21,40.0,13.74,Low,False,Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000712,2025-03-30,CUST_A104,RCV_B205,GBR,USA,Continental Finance,Harbor Bank,USD,3869.01,ACH,Retail,Capital Goods,Low,GBR->USA,GBR->USA,2025-03-30,2025-03-24,2025-03-01,8.261012369999817,0,40,2091.1,625.2000000000003,40,2091.1,625.2000000000003,1.918106677863083,1.918106677863083,19.18,2275.07,2865.614117647059,2316.0419241482778,17.0,48715.44,1.7006114097588205,0.4332373571872793,10.01,1.6438340449939457,1.0,12.88,1.732694385351347,2.0,20.0,0.9892585167296253,0.875,0.0,20.0,0.0,13.72,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000151,2025-01-20,CUST_A106,RCV_B206,USA,DEU,Atlantic Bank,Harbor Bank,USD,4682.77,Remittance,SME,Family Support,Medium,USA->DEU,USA->DEU,2025-01-20,2025-01-20,2025-01-01,8.451858620181513,1,43,16962.89,5800.01,83,17241.39,5163.17,1.4280908032917181,1.6406179130262997,14.28,16962.89,19708.90111111111,9842.000704758995,9.0,177380.11,0.27605968086805965,1.5267354231996126,19.08,0.14782418191569727,1.0,0.0,0.481246160803324,1.0,0.0,1.0,1.0,0.0,0.0,20.0,13.72,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000296,2025-02-06,CUST_A105,RCV_B204,USA,GBR,Atlantic Bank,Harbor Bank,USD,93476.9,Wire,Corporate,Family Support,Medium,USA->GBR,USA->GBR,2025-02-06,2025-02-03,2025-02-01,11.445480323702128,1,46,72097.23999999999,24157.20499999999,81,72205.72,23973.0,0.5969473980951028,0.5984820802569555,5.97,64539.11,60336.976363636364,21455.283243550683,11.0,663706.74,1.4483760312158007,1.5446043410461745,19.31,0.9110036478388285,1.0,0.0,1.705473772220635,1.0,14.11,1.2258513504201733,0.8888888888888888,4.52,14.11,20.0,13.7,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001003,2025-05-05,CUST_A106,RCV_B204,GBR,USA,Harbor Bank,Continental Finance,USD,20463.82,Remittance,SME,Services,Medium,GBR->USA,GBR->USA,2025-05-05,2025-05-05,2025-05-01,9.926462593383302,1,27,13269.9,3446.4800000000014,69,14424.21,5042.459999999999,1.4078999558970307,0.807882847856007,14.08,12784.035,14626.066111111111,7270.271252129867,18.0,263269.19,1.600732476092251,0.8029623223725917,10.04,1.6873647721575766,1.0,13.75,1.6873647721575766,1.0,13.75,1.0300754345167924,1.1666666666666667,3.33,13.75,20.0,13.69,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000882,2025-04-18,CUST_A105,RCV_B203,USA,ZAF,Mercury Trust,Atlantic Bank,USD,41370.62,Trade Finance,Corporate,Invoice Payment,Medium,USA->ZAF,USA->ZAF,2025-04-18,2025-04-14,2025-04-01,10.630350417499503,1,36,78482.515,26647.460000000003,76,74886.76000000001,30259.165000000005,0.9393755794173251,0.7471004712126063,9.39,81926.63500000001,88687.93416666666,49168.004904091234,24.0,2128510.42,0.5049715516815746,0.9623598569631898,12.03,0.7278293347595315,1.0,0.0,0.35265172142804463,1.0,0.0,1.5730387492660625,1.3333333333333333,11.46,11.46,30.0,13.69,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000777,2025-04-06,CUST_A101,RCV_B205,USA,DEU,Continental Finance,Atlantic Bank,USD,62740.42,ACH,Corporate,Capital Goods,Medium,USA->DEU,USA->DEU,2025-04-06,2025-03-31,2025-04-01,11.046777114577482,1,42,88484.125,22869.18,82,77605.565,23316.455,0.7592807884891369,0.43001992809370043,7.59,89976.56,100990.62166666666,64512.56864490972,24.0,2423774.92,0.6972973850078287,0.5929108462136043,7.41,0.6377180782513672,1.0,0.0,2.45228181986287,1.5,29.05,1.359932306737233,1.125,7.2,29.05,20.0,13.69,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000497,2025-03-04,CUST_A102,RCV_B206,USA,DEU,Continental Finance,Mercury Trust,USD,18603.93,Wire,SME,Capital Goods,Low,USA->DEU,USA->DEU,2025-03-04,2025-03-03,2025-03-01,9.831181878344191,0,40,17473.445,5031.5650000000005,83,17241.39,5163.17,0.15154571837986794,0.17799786371550821,1.52,15666.02,16501.143333333333,5105.958479573535,15.0,247517.15,1.1875339109741976,0.4118299580928629,5.15,1.056709454358943,1.0,1.13,0.5670822394408618,0.6666666666666666,0.0,3.8979745232412393,1.0,57.96,57.96,0.0,13.67,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000382,2025-02-17,CUST_A106,RCV_B202,USA,DEU,Harbor Bank,Mercury Trust,USD,16883.79,Trade Finance,SME,Services,Medium,USA->DEU,USA->DEU,2025-02-17,2025-02-17,2025-02-01,9.734168495668001,1,43,16962.89,5800.01,83,17241.39,5163.17,0.00919876862281255,0.04671571921900673,0.4,13617.31,16654.614375,8853.349243669714,16.0,266473.83,1.2398770388571605,0.02588575449724454,3.43,0.9072818820798315,1.0,0.0,2.6267528964168263,3.0,40.0,0.49441700689030676,0.5384615384615384,0.0,40.0,30.0,13.67,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000391,2025-02-18,CUST_A102,RCV_B206,USA,DEU,Mercury Trust,Harbor Bank,USD,20921.9,Wire,SME,Intercompany Transfer,Low,USA->DEU,USA->DEU,2025-02-18,2025-02-17,2025-02-01,9.948599531898493,0,40,17473.445,5031.5650000000005,83,17241.39,5163.17,0.46227821711535094,0.4808100440233425,4.62,15473.41,15827.549090909091,4754.509213556124,11.0,174103.04,1.352119539261223,1.0714777656894268,13.39,2.4434950253534113,2.0,28.87,2.780751624884237,3.0,40.0,1.7364866762805848,1.8,16.0,40.0,0.0,13.63,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000179,2025-01-24,CUST_A106,RCV_B203,USA,DEU,Harbor Bank,Harbor Bank,USD,12700.09,Remittance,SME,Invoice Payment,Medium,USA->DEU,USA->DEU,2025-01-24,2025-01-20,2025-01-01,9.449443095535429,1,43,16962.89,5800.01,83,17241.39,5163.17,0.4957333866665746,0.5932608939856715,5.04,14843.22,18206.288,10368.177059655955,10.0,182062.88,0.8556155605050657,0.5310671266818346,6.64,2.7120892121543445,1.0,34.24,0.481246160803324,1.0,0.0,1.0,1.0,0.0,34.24,20.0,13.6,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN001265,2025-06-13,CUST_A101,RCV_B205,USA,DEU,Continental Finance,Atlantic Bank,USD,45046.92,Wire,Corporate,Services,Medium,USA->DEU,USA->DEU,2025-06-13,2025-06-09,2025-06-01,10.715482091049376,1,42,88484.125,22869.18,82,77605.565,23316.455,1.2811300961599847,0.9418587024699939,12.81,89976.56,86942.29733333334,29805.169205905204,30.0,2608268.92,0.5006517252937877,1.405641318252699,17.57,0.44230439358572554,1.0,0.0,0.18345883916251035,0.3333333333333333,0.0,1.0609098008644173,1.2,4.0,4.0,20.0,13.55,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001164,2025-05-30,CUST_A106,RCV_B206,USA,RUS,Continental Finance,Mercury Trust,USD,16789.72,Remittance,SME,Family Support,Medium,USA->RUS,USA->RUS,2025-05-30,2025-05-26,2025-05-01,9.728581631820406,1,30,15336.224999999999,5192.509999999998,74,16891.605000000003,6573.849999999999,0.18880702733360208,0.0104537573111649,1.89,14012.57,14131.9996,6424.48135237856,25.0,353299.99,1.1981899109156993,0.4136863747010526,5.17,1.4504091277674485,2.0,20.0,1.6189182607754538,1.5,12.38,2.0836023453455432,2.3333333333333335,26.67,26.67,40.0,13.55,Low,False,Transaction involves configured elevated-risk country,No immediate action; retain for monitoring and periodic review.
TXN000841,2025-04-13,CUST_A105,RCV_B206,USA,DEU,Continental Finance,Continental Finance,USD,57341.78,Trade Finance,Corporate,Capital Goods,Medium,USA->DEU,USA->DEU,2025-04-13,2025-04-07,2025-04-01,10.956802220996677,1,40,70286.755,19976.039999999997,82,77605.565,23316.455,0.43709291919219245,0.5861921541031859,4.98,72136.06,93999.02961538461,63151.8132217126,26.0,2443974.77,0.7949114492807065,0.5804623453437323,7.26,2.2823963002940775,2.0,25.65,0.6668496310932133,1.5,10.0,0.29486565743393156,0.5,0.0,25.65,30.0,13.55,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001229,2025-06-08,CUST_A102,RCV_B203,USA,ZAF,Atlantic Bank,Mercury Trust,USD,22589.27,ACH,SME,Family Support,Low,USA->ZAF,USA->ZAF,2025-06-08,2025-06-02,2025-06-01,10.025274561581858,0,33,14268.54,6156.3499999999985,71,14268.54,4991.700000000001,0.9116330918482544,1.1243328695634751,9.55,13710.43,14187.195652173914,5905.192744831949,23.0,326305.5,1.6475974860015332,1.4228281295609417,17.79,1.6555392365951223,1.0,13.11,0.8989303070892182,0.6666666666666666,0.0,2.2074585694776214,1.8333333333333333,24.15,24.15,0.0,13.51,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN000878,2025-04-17,CUST_A102,RCV_B203,USA,GBR,Atlantic Bank,Mercury Trust,USD,24180.52,Remittance,SME,Invoice Payment,Low,USA->GBR,USA->GBR,2025-04-17,2025-04-14,2025-04-01,10.093343984062372,0,43,16539.07,4881.01,82,15810.93,6287.589999999999,1.055961373773051,0.897846146933881,10.56,16569.945,18185.572333333334,8649.14466153029,30.0,545567.17,1.4592999554313548,0.6931260721457262,8.66,2.653974400344197,1.0,33.08,2.8003085324186148,2.0,36.01,1.0838892338797563,0.8,1.68,36.01,0.0,13.5,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
TXN000846,2025-04-14,CUST_A103,RCV_B205,USA,GBR,Harbor Bank,Harbor Bank,USD,139630.78,Remittance,NBFI,Services,High,USA->GBR,USA->GBR,2025-04-14,2025-04-14,2025-04-01,11.846764093831782,2,35,128672.26,40700.76999999999,35,128672.26,40700.76999999999,0.18160643496425263,0.18160643496425263,1.82,128672.26,139815.87238095238,59118.71870516492,21.0,2936133.32,1.0851661422594117,0.0031308591425241836,1.22,1.4118961215087416,1.0,8.24,2.6228334169060346,2.0,32.46,2.0996567270502453,1.25,21.99,32.46,40.0,13.5,Low,False,Sudden time-period change in transaction amount or count; Customer risk rating is High,No immediate action; retain for monitoring and periodic review.
TXN000060,2025-01-07,CUST_A101,RCV_B204,USA,ARE,Continental Finance,Harbor Bank,USD,119576.07,Remittance,Corporate,Invoice Payment,Medium,USA->ARE,USA->ARE,2025-01-07,2025-01-06,2025-01-01,11.691716379709552,1,38,60092.520000000004,19334.06,79,66879.51,22863.639999999992,2.075179991941682,1.5546006550138132,20.75,,,,,,1.0,0.0,0.0,1.810720489949399,1.0,16.21,0.5772740401953703,1.0,0.0,1.0,1.0,0.0,16.21,20.0,13.5,Low,False,No major anomaly indicators triggered,No immediate action; retain for monitoring and periodic review.
TXN001027,2025-05-09,CUST_A104,RCV_B205,USA,ZAF,Continental Finance,Atlantic Bank,USD,2271.63,ACH,Retail,Capital Goods,Low,USA->ZAF,USA->ZAF,2025-05-09,2025-05-05,2025-05-01,7.7286930301360215,0,57,2530.55,957.3999999999996,57,2530.55,957.3999999999996,0.18241230415709225,0.18241230415709225,1.82,2103.6,2236.0299999999997,862.8637581294819,30.0,67080.9,1.0798773531089563,0.04125796183301768,1.14,2.612506943893342,2.0,32.25,1.5001515930451748,1.5,10.0,4.125163460270204,2.0,62.5,62.5,0.0,13.48,Low,False,Sudden time-period change in transaction amount or count,No immediate action; retain for monitoring and periodic review.
